family_code,from_pokedex_number,from_form_code,from_card_state,to_pokedex_number,to_form_code,to_card_state,rule_type,notes
"cyndaquil",156,"NORMAL","V",156,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"cyndaquil",156,"NORMAL","V",156,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"cyndaquil",157,"NORMAL","NORMAL",157,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"cyndaquil",157,"NORMAL","NORMAL",157,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"cyndaquil",157,"NORMAL","NORMAL",157,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"cyndaquil",157,"NORMAL","NORMAL",157,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"cyndaquil",157,"NORMAL","V",157,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"cyndaquil",157,"NORMAL","V",157,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"darkrai",491,"NORMAL","NORMAL",491,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"darkrai",491,"NORMAL","NORMAL",491,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"darkrai",491,"NORMAL","NORMAL",491,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"darkrai",491,"NORMAL","NORMAL",491,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"darkrai",491,"NORMAL","V",491,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"darkrai",491,"NORMAL","V",491,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"darumaka",554,"NORMAL","NORMAL",554,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"darumaka",554,"NORMAL","NORMAL",554,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"darumaka",554,"NORMAL","NORMAL",554,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"darumaka",554,"NORMAL","NORMAL",554,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"darumaka",554,"NORMAL","NORMAL",555,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"darumaka",554,"NORMAL","V",554,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"darumaka",554,"NORMAL","V",554,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"darumaka",555,"NORMAL","NORMAL",555,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"darumaka",555,"NORMAL","NORMAL",555,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"darumaka",555,"NORMAL","NORMAL",555,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"darumaka",555,"NORMAL","NORMAL",555,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"darumaka",555,"NORMAL","V",555,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"darumaka",555,"NORMAL","V",555,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"dedenne",702,"NORMAL","NORMAL",702,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"dedenne",702,"NORMAL","NORMAL",702,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"dedenne",702,"NORMAL","NORMAL",702,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"dedenne",702,"NORMAL","NORMAL",702,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"dedenne",702,"NORMAL","V",702,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"dedenne",702,"NORMAL","V",702,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"deerling",585,"NORMAL","NORMAL",585,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"deerling",585,"NORMAL","NORMAL",585,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"deerling",585,"NORMAL","NORMAL",585,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"deerling",585,"NORMAL","NORMAL",585,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"deerling",585,"NORMAL","NORMAL",586,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"deerling",585,"NORMAL","V",585,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"deerling",585,"NORMAL","V",585,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"deerling",586,"NORMAL","NORMAL",586,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"deerling",586,"NORMAL","NORMAL",586,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"deerling",586,"NORMAL","NORMAL",586,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"deerling",586,"NORMAL","NORMAL",586,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"deerling",586,"NORMAL","V",586,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"deerling",586,"NORMAL","V",586,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"deino",633,"NORMAL","NORMAL",633,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"deino",633,"NORMAL","NORMAL",633,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"deino",633,"NORMAL","NORMAL",633,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"deino",633,"NORMAL","NORMAL",633,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"deino",633,"NORMAL","NORMAL",634,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"deino",633,"NORMAL","V",633,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"deino",633,"NORMAL","V",633,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"deino",634,"NORMAL","NORMAL",634,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"deino",634,"NORMAL","NORMAL",634,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"deino",634,"NORMAL","NORMAL",634,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"deino",634,"NORMAL","NORMAL",634,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"deino",634,"NORMAL","NORMAL",635,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"deino",634,"NORMAL","V",634,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"deino",634,"NORMAL","V",634,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"deino",635,"NORMAL","NORMAL",635,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"deino",635,"NORMAL","NORMAL",635,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"deino",635,"NORMAL","NORMAL",635,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"deino",635,"NORMAL","NORMAL",635,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"deino",635,"NORMAL","V",635,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"deino",635,"NORMAL","V",635,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"delibird",225,"NORMAL","NORMAL",225,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"delibird",225,"NORMAL","NORMAL",225,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"delibird",225,"NORMAL","NORMAL",225,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"delibird",225,"NORMAL","NORMAL",225,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"delibird",225,"NORMAL","V",225,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"delibird",225,"NORMAL","V",225,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"deoxys",386,"NORMAL","NORMAL",386,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"deoxys",386,"NORMAL","NORMAL",386,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"deoxys",386,"NORMAL","NORMAL",386,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"deoxys",386,"NORMAL","NORMAL",386,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"deoxys",386,"NORMAL","V",386,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"deoxys",386,"NORMAL","V",386,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"dewpider",751,"NORMAL","NORMAL",751,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"dewpider",751,"NORMAL","NORMAL",751,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"dewpider",751,"NORMAL","NORMAL",751,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"dewpider",751,"NORMAL","NORMAL",751,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"dewpider",751,"NORMAL","NORMAL",752,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"dewpider",751,"NORMAL","V",751,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"dewpider",751,"NORMAL","V",751,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"dewpider",752,"NORMAL","NORMAL",752,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"dewpider",752,"NORMAL","NORMAL",752,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"dewpider",752,"NORMAL","NORMAL",752,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"dewpider",752,"NORMAL","NORMAL",752,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"dewpider",752,"NORMAL","V",752,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"dewpider",752,"NORMAL","V",752,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"dhelmise",781,"NORMAL","NORMAL",781,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"dhelmise",781,"NORMAL","NORMAL",781,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"dhelmise",781,"NORMAL","NORMAL",781,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"dhelmise",781,"NORMAL","NORMAL",781,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"dhelmise",781,"NORMAL","V",781,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"dhelmise",781,"NORMAL","V",781,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"dialga",483,"NORMAL","NORMAL",483,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"dialga",483,"NORMAL","NORMAL",483,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"dialga",483,"NORMAL","NORMAL",483,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"dialga",483,"NORMAL","NORMAL",483,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"dialga",483,"NORMAL","V",483,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"dialga",483,"NORMAL","V",483,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"diancie",719,"NORMAL","NORMAL",719,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"diancie",719,"NORMAL","NORMAL",719,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"diancie",719,"NORMAL","NORMAL",719,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"diancie",719,"NORMAL","NORMAL",719,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"diancie",719,"NORMAL","V",719,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"diancie",719,"NORMAL","V",719,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"diglett",50,"NORMAL","NORMAL",50,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"diglett",50,"NORMAL","NORMAL",50,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"diglett",50,"NORMAL","NORMAL",50,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"diglett",50,"NORMAL","NORMAL",50,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"diglett",50,"NORMAL","NORMAL",51,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"diglett",50,"NORMAL","V",50,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"diglett",50,"NORMAL","V",50,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"diglett",51,"NORMAL","NORMAL",51,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"diglett",51,"NORMAL","NORMAL",51,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"diglett",51,"NORMAL","NORMAL",51,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"diglett",51,"NORMAL","NORMAL",51,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"diglett",51,"NORMAL","V",51,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"diglett",51,"NORMAL","V",51,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"ditto",132,"NORMAL","NORMAL",132,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"ditto",132,"NORMAL","NORMAL",132,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"ditto",132,"NORMAL","NORMAL",132,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"ditto",132,"NORMAL","NORMAL",132,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"ditto",132,"NORMAL","V",132,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"ditto",132,"NORMAL","V",132,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"doduo",84,"NORMAL","NORMAL",84,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"doduo",84,"NORMAL","NORMAL",84,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"doduo",84,"NORMAL","NORMAL",84,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"doduo",84,"NORMAL","NORMAL",84,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"doduo",84,"NORMAL","NORMAL",85,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"doduo",84,"NORMAL","V",84,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"doduo",84,"NORMAL","V",84,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"doduo",85,"NORMAL","NORMAL",85,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"doduo",85,"NORMAL","NORMAL",85,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"doduo",85,"NORMAL","NORMAL",85,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"doduo",85,"NORMAL","NORMAL",85,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
